template_id,template
49,setTodayTotalDetailSteps=1514038440000##7047##548365##8661##15876##27197972
50,setTodayTotalDetailSteps=1514038440000##7048##548365##8661##15971##27198970
51,setTodayTotalDetailSteps=1514038440000##7050##548365##8661##16066##27199969
52,setTodayTotalDetailSteps=1514038440000##7052##548365##8661##16161##27200470
53,setTodayTotalDetailSteps=1514038440000##7053##548365##8661##16256##27202475
54,setTodayTotalDetailSteps=1514038500000##7054##548458##8661##16256##27204469
55,<*> 0 0 <*>
56,setTodayTotalDetailSteps=1514038500000##7054##548551##8661##16256##27205469
57,setTodayTotalDetailSteps=1514038560000##7054##548552##8661##16256##27283470
58,setTodayTotalDetailSteps=1514038560000##7056##548553##8661##16256##27284971
59,setTodayTotalDetailSteps=1514038560000##7058##548554##8661##16256##27285475
60,setTodayTotalDetailSteps=1514038560000##7060##548555##8661##16256##27285968
61,setTodayTotalDetailSteps=1514038560000##7062##548556##8661##16256##27286470
62,setTodayTotalDetailSteps=1514038560000##7064##548557##8661##16256##27286970
63,setTodayTotalDetailSteps=1514038560000##7066##548558##8661##16256##27287469
64,setTodayTotalDetailSteps=1514038560000##7068##548559##8661##16256##27287972
65,setTodayTotalDetailSteps=1514038560000##7070##548560##8661##16256##27288471
66,setTodayTotalDetailSteps=1514038560000##7071##548561##8661##16256##27288973
67,setTodayTotalDetailSteps=1514038560000##7074##548562##8661##16256##27289470
68,setTodayTotalDetailSteps=1514038560000##7074##548563##8661##16256##27292475
69,setTodayTotalDetailSteps=1514038560000##7075##548564##8661##16256##27309470
70,setTodayTotalDetailSteps=1514038560000##7077##548565##8661##16256##27309969
71,setTodayTotalDetailSteps=1514038560000##7079##548566##8661##16256##27310473
72,setTodayTotalDetailSteps=1514038560000##7081##548567##8661##16256##27310970
73,setTodayTotalDetailSteps=1514038560000##7083##548568##8661##16256##27311472
74,setTodayTotalDetailSteps=1514038560000##7084##548569##8661##16256##27311970
75,setTodayTotalDetailSteps=1514038560000##7086##548570##8661##16256##27312467
76,setTodayTotalDetailSteps=1514038560000##7088##548571##8661##16256##27312967
77,setTodayTotalDetailSteps=1514038560000##7090##548572##8661##16256##27313468
78,setTodayTotalDetailSteps=1514038560000##7092##548573##8661##16256##27313974
79,setTodayTotalDetailSteps=1514038560000##7094##548574##8661##16256##27314468
80,setTodayTotalDetailSteps=1514038560000##7095##548575##8661##16256##27314968
81,setTodayTotalDetailSteps=1514038560000##7097##548576##8661##16256##27315469
82,setTodayTotalDetailSteps=1514038560000##7099##548577##8661##16256##27315983
83,setTodayTotalDetailSteps=1514038560000##7101##548578##8661##16256##27316470
84,setTodayTotalDetailSteps=1514038560000##7102##548579##8661##16256##27317468
85,setTodayTotalDetailSteps=1514038560000##7103##548580##8661##16256##27318472
86,setTodayTotalDetailSteps=1514038560000##7104##548581##8661##16256##27319473
87,setTodayTotalDetailSteps=1514038560000##7105##548582##8661##16256##27319968
88,setTodayTotalDetailSteps=1514038560000##7106##548583##8661##16256##27320969
89,setTodayTotalDetailSteps=1514038560000##7107##548584##8661##16256##27321969
90,setTodayTotalDetailSteps=1514038560000##7109##548585##8661##16256##27322469
91,setTodayTotalDetailSteps=1514038620000##7111##548640##8661##16256##27324478
92,setTodayTotalDetailSteps=1514038620000##7112##548695##8661##16256##27325968
93,setTodayTotalDetailSteps=1514038620000##7113##548750##8661##16256##27326969
94,setTodayTotalDetailSteps=1514038620000##7114##548805##8661##16256##27329972
95,setTodayTotalDetailSteps=1514038620000##7114##548860##8661##16256##27330470
96,setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475
97,setTodayTotalDetailSteps=1514038680000##7122##548870##8661##16256##27392978
98,setTodayTotalDetailSteps=1514038680000##7124##548875##8661##16256##27393470
99,setTodayTotalDetailSteps=1514038680000##7126##548880##8661##16256##27393971
100,setTodayTotalDetailSteps=1514038680000##7128##548885##8661##16256##27394469
101,setTodayTotalDetailSteps=1514038680000##7130##548890##8661##16256##27394969
102,setTodayTotalDetailSteps=1514038680000##7132##548895##8661##16256##27395468
103,setTodayTotalDetailSteps=1514038680000##7135##548900##8661##16256##27395969
104,setTodayTotalDetailSteps=1514038680000##7139##548905##8661##16256##27396473
105,setTodayTotalDetailSteps=1514038680000##7140##548910##8661##16256##27396969
106,setTodayTotalDetailSteps=1514038680000##7154##548915##8661##16256##27398975
107,setTodayTotalDetailSteps=1514038680000##7154##548920##8661##16256##27400475
108,setTodayTotalDetailSteps=1514038680000##7160##548925##8661##16256##27442097
109,setTodayTotalDetailSteps=1514038680000##7160##548930##8661##16256##27442416
110,flushTempCacheToDB by <*>
111,Alarm uploadStaticsToDB <*>
112,writeDataToDB size <*>
113,upLoadOneMinuteDataToEngine <*>
114,getBinderPackageName packageName = com.huawei.health
115,"getAppContext() isAppValid health or wear, packageName = com.huawei.health"
116,insertHiHealthData() checkAppType 0 appID = 1
117,"insertHiHealthData() size = <*> = 1,One Data Type = <*> = com.huawei.health,writeStatType = 0"
118,"saveHealthDetailData() deviceID = 2,clientID=1,id=1"
119,"saveStatData() type <*> = <*> = 2,who is 1"
120,new date <*> <*>
121,saveHealthDetailData() saveOneDetailData fail hiHealthData = <*> = <*>
122,bulkSaveDetailHiHealthData() size = <*> = <*>
123,startListenerChange subscribeList = [1]
124,"insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode = 4,errorMessage = ERR_DATA_INSERT"
125,insertHiHealthData() end totalTime = <*>
126,uploadStaticsToDB() onResult type = <*> obj=true
127,uploadStaticsToDB failed message=true
128,checkInsertStatus <*> or <*> is enough
129,"stepSyncOrNot appSynTimes is 0, statsyncTimes is 0"
130,"startInsertSportSync start auto sync,app is 1"
131,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0"
132,"startInsertSportSync first 500 steps sync,do all sync"
133,"startSync hiSyncOption = <*> syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1"
134,needAutoSync autoSyncSwitch is open
135,"initDataPrivacy the dataPrivacy switch is open, start push health data!"
136,initDataPrivacy the dataPrivacy is true
137,"initUserPrivacy the userPrivacy switch is open, start push user data!"
138,initUserPrivacy the userPrivacy is true
139,ifCanSync not! no cloud version
140,sendSyncFailedBroadcast
141,"saveRealTimeHealthDatasStat() size = 1,totalTime = <*>"
142,InsertCallBack() onSuccess type = 0 data=true
143,InsertEvent success <*> <*>
144,setWriteDBLastDataMinute=25233979
145,setWriteDBLastDataMinute success
146,flush2DB result success
147,setTodayTotalDetailSteps=1514038680000##7163##548935##8661##16256##27442827
148,setTodayTotalDetailSteps=1514038680000##7165##548940##8661##16256##27443484
149,setTodayTotalDetailSteps=1514038680000##7167##548945##8661##16256##27443986
150,setTodayTotalDetailSteps=1514038740000##7170##548996##8661##16256##27444484
151,setTodayTotalDetailSteps=1514038740000##7173##549047##8661##16256##27444985
152,setTodayTotalDetailSteps=1514038740000##7174##549098##8661##16256##27445485
153,setTodayTotalDetailSteps=1514038740000##7176##549149##8661##16256##27445983
154,setTodayTotalDetailSteps=1514038740000##7179##549200##8661##16256##27446483
155,setTodayTotalDetailSteps=1514038740000##7181##549251##8661##16256##27446989
156,setTodayTotalDetailSteps=1514038740000##7183##549302##8661##16256##27447483
157,setTodayTotalDetailSteps=1514038740000##7185##549353##8661##16256##27448486
158,setTodayTotalDetailSteps=1514038740000##7186##549404##8661##16256##27448983
159,setTodayTotalDetailSteps=1514038740000##7187##549455##8661##16256##27449982
160,setTodayTotalDetailSteps=1514038740000##7188##549506##8661##16256##27451985
161,setTodayTotalDetailSteps=1514038740000##7189##549557##8661##16256##27452491
162,setTodayTotalDetailSteps=1514038740000##7189##549608##8661##16256##27457484
163,setTodayTotalDetailSteps=1514038740000##7189##549659##8661##16256##27460494
164,setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27706526
165,setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27706835
166,setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27736503
167,setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27738504
168,setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27743510
169,setTodayTotalDetailSteps=1514039340000##7189##549659##8661##16256##28068346
170,setTodayTotalDetailSteps=1514039340000##7189##549659##8661##16256##28068666
171,setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28136544
172,setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28163940
173,timeStamp <*>
174,setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28164276
175,startTimer start autoSync
176,stepSyncOrNot appSynTimes is 0
177,setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28234547
178,setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28270623
179,setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28270935
180,setTodayTotalDetailSteps=1514039760000##7189##549659##8661##16256##28479559
181,setTodayTotalDetailSteps=1514039880000##7189##549659##8661##16256##28609620
182,setTodayTotalDetailSteps=1514039880000##7189##549659##8661##16256##28609933
183,setTodayTotalDetailSteps=1514040240000##7189##549659##8661##16256##28993578
184,setTodayTotalDetailSteps=1514040240000##7189##549659##8661##16256##28999575
185,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29307585
186,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29341612
187,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29341927
188,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29344951
189,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29353602
190,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29409806
191,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29410120
192,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29410605
193,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29416607
194,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29425533
195,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29425847
196,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29431618
197,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29437037
198,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29437358
199,setTodayTotalDetailSteps=1514040780000##7189##549659##8661##16256##29539649
200,setTodayTotalDetailSteps=1514040840000##7189##549659##8661##16256##29600053
201,setTodayTotalDetailSteps=1514040840000##7189##549659##8661##16256##29600372
202,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30270445
203,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30270764
204,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30271693
205,getTodaySportData <*>
206,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30314585
207,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30315546
208,setTodayTotalDetailSteps=1514041620000##7189##549659##8661##16256##30333554
209,setTodayTotalDetailSteps=1514041620000##7189##549659##8661##16256##30343722
210,setTodayTotalDetailSteps=1514041980000##7189##549659##8661##16256##30708710
211,setTodayTotalDetailSteps=1514041980000##7189##549659##8661##16256##30709030
212,setTodayTotalDetailSteps=1514041980000##7189##549659##8661##16256##30709727
213,<*> <*> 0 0
214,setTodayTotalDetailSteps=1514041980000##7191##549659##8661##16256##30727229
215,setTodayTotalDetailSteps=1514041980000##7192##549659##8661##16256##30727733
216,setTodayTotalDetailSteps=1514041980000##7193##549659##8661##16256##30728232
217,setTodayTotalDetailSteps=1514041980000##7196##549659##8661##16256##30728728
218,setTodayTotalDetailSteps=1514041980000##7198##549659##8661##16256##30729233
219,setTodayTotalDetailSteps=1514041980000##7200##549659##8661##16256##30729733
220,setTodayTotalDetailSteps=1514041980000##7202##549659##8661##16256##30730227
221,setTodayTotalDetailSteps=1514041980000##7205##549659##8661##16256##30730728
222,setTodayTotalDetailSteps=1514041980000##7208##549659##8661##16256##30731232
223,setTodayTotalDetailSteps=1514041980000##7211##549659##8661##16256##30731730
224,setTodayTotalDetailSteps=1514041980000##7212##549659##8661##16256##30732729
225,setTodayTotalDetailSteps=1514041980000##7214##549659##8661##16256##30733226
226,setTodayTotalDetailSteps=1514041980000##7214##549659##8661##16256##30736730
227,setTodayTotalDetailSteps=1514042100000##7214##549659##8661##16256##30827730
228,setTodayTotalDetailSteps=1514042160000##7214##549659##8661##16256##30905315
229,setTodayTotalDetailSteps=1514042160000##7214##549659##8661##16256##30905625
230,setTodayTotalDetailSteps=1514042160000##7214##549659##8661##16256##30906310
231,setTodayTotalDetailSteps=1514042160000##7214##549659##8661##16256##30906710
232,setTodayTotalDetailSteps=1514042280000##7214##549659##8661##16256##31004759
233,setTodayTotalDetailSteps=1514042280000##7214##549659##8661##16256##31005759
234,setTodayTotalDetailSteps=1514042520000##7214##549659##8661##16256##31239760
235,setTodayTotalDetailSteps=1514042520000##7214##549659##8661##16256##31243766
236,setTodayTotalDetailSteps=1514042880000##7214##549659##8661##16256##31588757
237,setTodayTotalDetailSteps=1514042880000##7214##549659##8661##16256##31589757
238,setTodayTotalDetailSteps=1514043360000##7214##549659##8661##16256##32078759
239,setTodayTotalDetailSteps=1514043360000##7214##549659##8661##16256##32080760
240,setTodayTotalDetailSteps=1514043540000##7214##549659##8661##16256##32254765
241,setTodayTotalDetailSteps=1514043540000##7214##549659##8661##16256##32258759
242,setTodayTotalDetailSteps=1514043660000##7214##549659##8661##16256##32403526
243,setTodayTotalDetailSteps=1514043900000##7214##549659##8661##16256##32611763
244,setTodayTotalDetailSteps=1514043900000##7214##549659##8661##16256##32618758
245,setTodayTotalDetailSteps=1514044140000##7214##549659##8661##16256##32893026
246,setTodayTotalDetailSteps=1514044260000##7214##549659##8661##16256##33021763
247,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33024761
248,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33039758
249,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33041763
250,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33049759
251,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33055760
252,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33064766
253,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33066759
254,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33075759
255,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33081765
256,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33112771
257,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33113758
258,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33118758
259,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33119761
260,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33129767
261,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33131773
262,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33138759
263,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33140770
264,setTodayTotalDetailSteps=1514044440000##7214##549659##8661##16256##33168762
265,setTodayTotalDetailSteps=1514044440000##7214##549659##8661##16256##33169760
266,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33216767
267,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33217764
268,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33232763
269,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33239758
270,setTodayTotalDetailSteps=1514044560000##7214##549659##8661##16256##33298759
271,setTodayTotalDetailSteps=1514044560000##7214##549659##8661##16256##33306763
272,theDayChanged <*>
273,initEnviroument
274,getStepCounterStatus
275,getStepCounterStatus= true
276,reStartStepCounter
277,registersensorsuccess: true
278,clear()
279,getTodayBasicStandardSteps= <*>
280,tryToRecordAsBasicStepData bWrite true
281,getDiffTotalSteps= <*>
282,setBasicStandardSteps <*> restartSteps=0
283,setDiffTotalSteps=0
284,tryToReloadTodayBasicSteps1514044800223|3786|0|0
285,reload : <*> restar <*>
286,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33444553
287,REPORT : <*> <*> <*> 0
288,next <*>
289,setGoalNotifiShownRecord <*> false
290,closeNotification...
291,deleteHealthNotification()
292,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33444943
293,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33449757
294,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33450764
295,setTodayTotalDetailSteps=1514045040000##0##549659##8661##16256##33767093
296,setTodayTotalDetailSteps=1514045100000##0##549659##8661##16256##33821183
297,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33866758
298,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33868758
299,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33884757
300,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33885759
301,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##33988760
302,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##33990761
303,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##34018758
304,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##34019759
305,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34053757
306,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34054759
307,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34086757
308,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34087759
309,setTodayTotalDetailSteps=1514045400000##0##549659##8661##16256##34160765
310,setTodayTotalDetailSteps=1514045400000##0##549659##8661##16256##34161762
311,setTodayTotalDetailSteps=1514045640000##0##549659##8661##16256##34397604
312,setTodayTotalDetailSteps=1514046240000##0##549659##8661##16256##34960758
313,setTodayTotalDetailSteps=1514046240000##0##549659##8661##16256##34961757
314,setTodayTotalDetailSteps=1514046420000##0##549659##8661##16256##35149773
315,"checkCurrentDay a new day comes , reset basicSyncCondition, currentDay is <*> oldDay is <*>"
316,setTodayTotalDetailSteps=1514053500000##0##549659##8661##16256##42263650
317,setTodayTotalDetailSteps=1514054100000##0##549659##8661##16256##42861750
318,setTodayTotalDetailSteps=1514054100000##0##549659##8661##16256##42862057
319,setTodayTotalDetailSteps=1514054160000##0##549659##8661##16256##42879337
320,setTodayTotalDetailSteps=1514054220000##0##549659##8661##16256##42984181
321,setTodayTotalDetailSteps=1514054280000##0##549659##8661##16256##42985183
322,setTodayTotalDetailSteps=1514054520000##0##549659##8661##16256##43263187
323,setTodayTotalDetailSteps=1514054520000##0##549659##8661##16256##43268186
324,setTodayTotalDetailSteps=1514054820000##0##549659##8661##16256##43564382
325,setTodayTotalDetailSteps=1514054820000##0##549659##8661##16256##43570181
326,setTodayTotalDetailSteps=1514054820000##0##549659##8661##16256##43572182
327,setTodayTotalDetailSteps=1514054880000##0##549659##8661##16256##43587185
328,setTodayTotalDetailSteps=1514054880000##0##549659##8661##16256##43588181
329,setTodayTotalDetailSteps=1514054880000##0##549659##8661##16256##43593180
330,setTodayTotalDetailSteps=1514054880000##0##549659##8661##16256##43608186
331,setTodayTotalDetailSteps=1514054880000##0##549659##8661##16256##43617184
332,setTodayTotalDetailSteps=1514054880000##0##549659##8661##16256##43620181
333,setTodayTotalDetailSteps=1514054880000##0##549659##8661##16256##43633182
334,setTodayTotalDetailSteps=1514054880000##0##549659##8661##16256##43638180
335,setTodayTotalDetailSteps=1514054880000##0##549659##8661##16256##43644180
336,setTodayTotalDetailSteps=1514054940000##0##549659##8661##16256##43649188
337,setTodayTotalDetailSteps=1514054940000##0##549659##8661##16256##43664184
338,setTodayTotalDetailSteps=1514054940000##0##549659##8661##16256##43671182
339,setTodayTotalDetailSteps=1514054940000##0##549659##8661##16256##43682181
340,setTodayTotalDetailSteps=1514054940000##0##549659##8661##16256##43689183
341,setTodayTotalDetailSteps=1514054940000##0##549659##8661##16256##43701183
342,setTodayTotalDetailSteps=1514054940000##0##549659##8661##16256##43702184
343,setTodayTotalDetailSteps=1514055000000##0##549659##8661##16256##43707181
344,setTodayTotalDetailSteps=1514055000000##0##549659##8661##16256##43710184
345,setTodayTotalDetailSteps=1514055000000##0##549659##8661##16256##43718181
346,setTodayTotalDetailSteps=1514055000000##0##549659##8661##16256##43719181
347,setTodayTotalDetailSteps=1514055000000##0##549659##8661##16256##43724183
348,setTodayTotalDetailSteps=1514055000000##0##549659##8661##16256##43733180
349,setTodayTotalDetailSteps=1514055000000##0##549659##8661##16256##43739183
350,setTodayTotalDetailSteps=1514055000000##0##549659##8661##16256##43742180
351,setTodayTotalDetailSteps=1514055000000##0##549659##8661##16256##43747185
352,setTodayTotalDetailSteps=1514055000000##0##549659##8661##16256##43748187
353,setTodayTotalDetailSteps=1514055000000##0##549659##8661##16256##43761182
354,setTodayTotalDetailSteps=1514055000000##0##549659##8661##16256##43763182
355,setTodayTotalDetailSteps=1514055060000##0##549659##8661##16256##43768182
356,setTodayTotalDetailSteps=1514055060000##0##549659##8661##16256##43773181
357,setTodayTotalDetailSteps=1514055060000##0##549659##8661##16256##43779181
358,setTodayTotalDetailSteps=1514055060000##0##549659##8661##16256##43782191
359,setTodayTotalDetailSteps=1514055060000##0##549659##8661##16256##43808201
360,setTodayTotalDetailSteps=1514055120000##0##549659##8661##16256##43827188
361,setTodayTotalDetailSteps=1514055120000##0##549659##8661##16256##43828183
362,setTodayTotalDetailSteps=1514055120000##0##549659##8661##16256##43841181
363,setTodayTotalDetailSteps=1514055120000##0##549659##8661##16256##43852184
364,setTodayTotalDetailSteps=1514055120000##0##549659##8661##16256##43859181
365,setTodayTotalDetailSteps=1514055120000##0##549659##8661##16256##43861182
366,setTodayTotalDetailSteps=1514055120000##0##549659##8661##16256##43868182
367,setTodayTotalDetailSteps=1514055180000##0##549659##8661##16256##43905188
368,setTodayTotalDetailSteps=1514055180000##0##549659##8661##16256##43916181
369,setTodayTotalDetailSteps=1514055180000##0##549659##8661##16256##43919185
370,setTodayTotalDetailSteps=1514055240000##0##549659##8661##16256##43948182
371,setTodayTotalDetailSteps=1514055240000##0##549659##8661##16256##43950182
372,setTodayTotalDetailSteps=1514055240000##0##549659##8661##16256##43960192
373,setTodayTotalDetailSteps=1514056620000##0##549659##8661##16256##45383183
374,setTodayTotalDetailSteps=1514056680000##0##549659##8661##16256##45409181
375,setTodayTotalDetailSteps=1514056680000##0##549659##8661##16256##45421187
376,setTodayTotalDetailSteps=1514056680000##0##549659##8661##16256##45426185
377,setTodayTotalDetailSteps=1514056680000##0##549659##8661##16256##45444185
378,setTodayTotalDetailSteps=1514056740000##0##549659##8661##16256##45464180
379,setTodayTotalDetailSteps=1514056740000##0##549659##8661##16256##45474186
380,setTodayTotalDetailSteps=1514056740000##0##549659##8661##16256##45490184
381,setTodayTotalDetailSteps=1514056740000##0##549659##8661##16256##45492183
382,setTodayTotalDetailSteps=1514056800000##0##549659##8661##16256##45538184
383,setTodayTotalDetailSteps=1514056800000##0##549659##8661##16256##45545181
384,setTodayTotalDetailSteps=1514056800000##0##549659##8661##16256##45559185
385,setTodayTotalDetailSteps=1514056860000##0##549659##8661##16256##45565181
386,setTodayTotalDetailSteps=1514056860000##0##549659##8661##16256##45578188
387,setTodayTotalDetailSteps=1514056860000##0##549659##8661##16256##45579181
388,setTodayTotalDetailSteps=1514056860000##0##549659##8661##16256##45594186
389,setTodayTotalDetailSteps=1514056860000##0##549659##8661##16256##45595182
390,setTodayTotalDetailSteps=1514056860000##0##549659##8661##16256##45617189
391,setTodayTotalDetailSteps=1514056920000##0##549659##8661##16256##45627181
392,setTodayTotalDetailSteps=1514056920000##0##549659##8661##16256##45659184
393,setTodayTotalDetailSteps=1514056920000##0##549659##8661##16256##45660180
394,setTodayTotalDetailSteps=1514056920000##0##549659##8661##16256##45679182
395,setTodayTotalDetailSteps=1514056920000##0##549659##8661##16256##45682181
396,setTodayTotalDetailSteps=1514056980000##0##549659##8661##16256##45688182
397,setTodayTotalDetailSteps=1514056980000##0##549659##8661##16256##45695181
398,setTodayTotalDetailSteps=1514056980000##0##549659##8661##16256##45704181
399,setTodayTotalDetailSteps=1514056980000##0##549659##8661##16256##45706181
400,setTodayTotalDetailSteps=1514056980000##0##549659##8661##16256##45723181
401,setTodayTotalDetailSteps=1514056980000##0##549659##8661##16256##45724182
402,setTodayTotalDetailSteps=1514056980000##0##549659##8661##16256##45735188
403,setTodayTotalDetailSteps=1514056980000##0##549659##8661##16256##45738186
404,setTodayTotalDetailSteps=1514057040000##0##549659##8661##16256##45751182
